,titles,rates,reviews,review_id
14841,아수라,1,감독이 개념없이 개차반같은영화를만들었구나 잘난 x열이영화나 만들어바라 ,namj****
14842,엑시트,10,재미있네요  재미있어요ㅋ ,namj****
14843,그때 그사람들,2,한심한 영화다. 윤여정씨 그렇게 나레이션을 지껄이고싶으셨는지? ,namj****
14844,지푸라기라도 잡고 싶은 짐승들,9,긴장감있고 재미있네요ㅋ ,namj****
14845,감시자들,9,볼만해요 나름재미있음 ,namj****
14846,26년,10,,namj****
14847,시라노; 연애조작단,10,다시바도 재미있네요! ,namj****
14848,광대들: 풍문조작단,8,한번볼만하네요 ^^~ ,namj****
14849,킹덤 오브 헤븐,10,,namj****
14850,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14851,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14852,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14853,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14854,비상선언,10,음 볼만했는데 좀 짬봉스런 느낌은있었네요;; ,namj****
14855,아수라,1,감독이 개념없이 개차반같은영화를만들었구나 잘난 x열이영화나 만들어바라 ,namj****
14856,엑시트,10,재미있네요  재미있어요ㅋ ,namj****
14857,그때 그사람들,2,한심한 영화다. 윤여정씨 그렇게 나레이션을 지껄이고싶으셨는지? ,namj****
14858,지푸라기라도 잡고 싶은 짐승들,9,긴장감있고 재미있네요ㅋ ,namj****
14859,감시자들,9,볼만해요 나름재미있음 ,namj****
14860,26년,10,,namj****
14861,시라노; 연애조작단,10,다시바도 재미있네요! ,namj****
14862,광대들: 풍문조작단,8,한번볼만하네요 ^^~ ,namj****
14863,킹덤 오브 헤븐,10,,namj****
14864,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14865,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14866,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14867,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14868,늑대사냥,1,아주 대단합니다 유치원생이 생각과 맥락없이 대화하는게 더 재미있을정도로 ,namj****
14869,비상선언,10,음 볼만했는데 좀 짬봉스런 느낌은있었네요;; ,namj****
14870,아수라,1,감독이 개념없이 개차반같은영화를만들었구나 잘난 x열이영화나 만들어바라 ,paul****
14871,엑시트,10,재미있네요  재미있어요ㅋ ,paul****
14872,그때 그사람들,2,한심한 영화다. 윤여정씨 그렇게 나레이션을 지껄이고싶으셨는지? ,paul****
14873,지푸라기라도 잡고 싶은 짐승들,9,긴장감있고 재미있네요ㅋ ,paul****
14874,감시자들,9,볼만해요 나름재미있음 ,paul****
14875,26년,10,,paul****
14876,시라노; 연애조작단,10,다시바도 재미있네요! ,paul****
14877,광대들: 풍문조작단,8,한번볼만하네요 ^^~ ,paul****
14878,킹덤 오브 헤븐,10,,paul****
14879,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,paul****
14880,배심원들,10,감동적인이야기네요. 추천합니다 ,paul****
14881,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,paul****
14882,배심원들,10,감동적인이야기네요. 추천합니다 ,paul****
14883,불릿 트레인,10,생각보다 잼있네요..점수는 6.93점 아닌데;;; 8점~9점임.. ,paul****
14884,카터,3,액션CG  뭐냐.... 배우연기들 아깝다~ ,paul****
14885,문폴,1,문폴 짱깨산 ㅋㅋㅋ ,paul****
14886,스파이더맨: 노 웨이 홈,10,스파이더맨 3명이 모였네요 ㅠ ㅠ 감동입니다~ 아이 러브 마벨!!! ,paul****
14887,모가디슈,10,갓영화입니다.~ 최고!!! ,paul****
14888,올드,6,그냥 6점입니다~   무서운 영화 ,paul****
14889,블랙 위도우,10,넘 잼있게 잘봤습니다~ 스칼렛 요한슨 최고!!! ,paul****
14890,제8일의 밤,3,존 잼없음... ㅋㅋㅋ  배우들 연기잘하고 스토리를 지루함... ,paul****
14891,잭 스나이더의 저스티스 리그,10,넘 잼있게 잘봤습니다~  꼭 봐라!!! ,paul****
14892,최미역행,1,어우~ 짱개들이 싫다!!! ,paul****
14893,800,1,별점 0점 체크 안되나... ,paul****
14894,주먹이 운다,10,,dica****
14895,뮬란,1,안보길 잘했다~ 노래를 없고 귀여운 용이 어디갔어? ,dica****
14896,쇼생크 탈출,10,제 인생 최고의 영화임 ,dica****
14897,지오스톰,10,저도 잼있게 봤어요~~ ^^;;  스토리  짱임~~  꼭 보세욤~~ ,dica****
14898,덩케르크,10,와.. 스토리없고 몰입감 뛰어나고 예술영화이야  감독 천재인듯 ㅋㅋ ,dica****
14899,배트맨 대 슈퍼맨: 저스티스의 시작,10,저만 잼있는거나? 0_0; ,dica****
14900,미션 임파서블: 로그네이션,10,미션 임파셔블 시리즈인데도 잼있어요 2빼고 ㅋ ,dica****
14901,쥬라기 월드,10,"괜찮네요... 쥬라기 공원 1 >> 4 > 2 >>>>3 같애요...   이상한공룡 VS 타사노사우루스, 랩터 , 공룡악어 ",dica****
14902,샌 안드레아스,10,그래픽이 대박인데... 스토리 좀 ,namj****
14903,800,1,별점 0점 체크 안되나... ,namj****
14904,주먹이 운다,10,,namj****
14905,뮬란,1,안보길 잘했다~ 노래를 없고 귀여운 용이 어디갔어? ,namj****
14906,쇼생크 탈출,10,제 인생 최고의 영화임 ,namj****
14907,지오스톰,10,저도 잼있게 봤어요~~ ^^;;  스토리  짱임~~  꼭 보세욤~~ ,namj****
14908,덩케르크,10,와.. 스토리없고 몰입감 뛰어나고 예술영화이야  감독 천재인듯 ㅋㅋ ,namj****
14909,배트맨 대 슈퍼맨: 저스티스의 시작,10,저만 잼있는거나? 0_0; ,namj****
14910,미션 임파서블: 로그네이션,10,미션 임파셔블 시리즈인데도 잼있어요 2빼고 ㅋ ,namj****
14911,쥬라기 월드,10,"괜찮네요... 쥬라기 공원 1 >> 4 > 2 >>>>3 같애요...   이상한공룡 VS 타사노사우루스, 랩터 , 공룡악어 ",namj****
14912,샌 안드레아스,10,그래픽이 대박인데... 스토리 좀 ,namj****
14913,늑대사냥,1,아주 대단합니다 유치원생이 생각과 맥락없이 대화하는게 더 재미있을정도로 ,namj****
14914,비상선언,10,음 볼만했는데 좀 짬봉스런 느낌은있었네요;; ,namj****
14915,아수라,1,감독이 개념없이 개차반같은영화를만들었구나 잘난 x열이영화나 만들어바라 ,namj****
14916,엑시트,10,재미있네요  재미있어요ㅋ ,namj****
14917,그때 그사람들,2,한심한 영화다. 윤여정씨 그렇게 나레이션을 지껄이고싶으셨는지? ,namj****
14918,지푸라기라도 잡고 싶은 짐승들,9,긴장감있고 재미있네요ㅋ ,namj****
14919,감시자들,9,볼만해요 나름재미있음 ,namj****
14920,26년,10,,namj****
14921,시라노; 연애조작단,10,다시바도 재미있네요! ,namj****
14922,광대들: 풍문조작단,8,한번볼만하네요 ^^~ ,namj****
14923,킹덤 오브 헤븐,10,,namj****
14924,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14925,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14926,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14927,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14928,비상선언,10,음 볼만했는데 좀 짬봉스런 느낌은있었네요;; ,namj****
14929,아수라,1,감독이 개념없이 개차반같은영화를만들었구나 잘난 x열이영화나 만들어바라 ,namj****
14930,엑시트,10,재미있네요  재미있어요ㅋ ,namj****
14931,그때 그사람들,2,한심한 영화다. 윤여정씨 그렇게 나레이션을 지껄이고싶으셨는지? ,namj****
14932,지푸라기라도 잡고 싶은 짐승들,9,긴장감있고 재미있네요ㅋ ,dica****
14933,감시자들,9,볼만해요 나름재미있음 ,dica****
14934,26년,10,,dica****
14935,시라노; 연애조작단,10,다시바도 재미있네요! ,dica****
14936,광대들: 풍문조작단,8,한번볼만하네요 ^^~ ,namj****
14937,킹덤 오브 헤븐,10,,namj****
14938,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14939,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14940,백두산,10,재미있습니다.충분히 볼만한영화입니다 ,namj****
14941,배심원들,10,감동적인이야기네요. 추천합니다 ,namj****
14942,불릿 트레인,10,생각보다 잼있네요..점수는 6.93점 아닌데;;; 8점~9점임.. ,namj****
14943,카터,3,액션CG  뭐냐.... 배우연기들 아깝다~ ,namj****
14944,문폴,1,문폴 짱깨산 ㅋㅋㅋ ,namj****
14945,스파이더맨: 노 웨이 홈,10,스파이더맨 3명이 모였네요 ㅠ ㅠ 감동입니다~ 아이 러브 마벨!!! ,namj****
